essay_id	sent_id	sent_text	sent_label	essay_topic_id
67	9	Es wurde auch eine Umfrage durchgeführt, in der die Schüler angaben, dass sie es vorziehen würden, den Unterricht später zu beginnen, wenn dies eine Verlängerung des Nachmittagsunterrichts bedeuten würde.	article_con	2
67	10	Als drittes Argument wurde angeführt, dass die von der EU beschlossene Abschaffung der Umstellung von Sommer- auf Winterzeit und umgekehrt dazu führen würde, dass der Unterricht in den Schulen zu einer Zeit verlängert wird, in der es im Winter bereits dunkel ist.	other	2
67	11	<PB> Abschließend bin ich der Meinung, dass die Entscheidung, die Schulzeiten zu ändern, erst dann getroffen werden sollte, wenn viele Experten gesprochen haben.	own	2
67	12	Ein Pilotprogramm könnte in einem Bundesland für ein Schuljahr eingerichtet werden, um zu sehen, wie sich die Änderung auf die Schüler auswirken würde.	own	2
68	0	"Der Artikel ""Schulbeginn um 8 Uhr steht?"" befasst sich mit dem Problem der Zeit, in der die Schule beginnt."	info_article_topic	2
68	1	Forschung war erforderlich, um das Problem zu lösen.	intro_topic	2
68	2	Für viele junge Leute ist das frühe Aufstehen in der Schule eine Qual, kein Wunder, denn sie bleiben am Wochenende gerne bis Mittag im Bett.	article_pro	2
68	3	Dr. Alfred Wiater von der Deutschen Gesellschaft für Schlafforschung und Schlafmedizin sagt Frühtypen	article_con	2
68	4	wird das frühe Aufstehen eher keine Probleme machen.	article_con	2
68	5	Die biologische Uhr reift mit dem Körper.	article_pro	2
68	6	Die Kinder werden abends erst später müde, können demzufolge erst später einschlafen und brauchen morgens länger Schlaf.	article_pro	2
68	7	Untersuchungen in Seattle haben gezeigt, dass eine halbe Stunde längeres Schlafen, was mit einem späteren Schulbeginn verbunden ist, die Konzentration verbessert und die Schüler seltener spielen.	article_pro	2
68	8	Eines der wichtigsten sichtbaren Probleme ist die Zuordnung von Klassen zu Schulbussen.	article_con	2
68	9	<PB> Die Schüler bevorzugen im Allgemeinen, dass die Schule später beginnt, um 8.40 Uhr.	article_pro	2
68	10	<PB>  Meiner Meinung nach ist der Hauptvorteil eines frühen Unterrichtsbeginns das schnellere Ende.	own	2
68	11	Das Problem eines guten Schlafes kann jedoch nicht gleichgültig bleiben.	own	2
68	12	<PB> Es kann eine gute Idee sein, den Unterricht um 9 Uhr zu beginnen, damit jeder Schüler die Möglichkeit hat, genügend Schlaf zu bekommen und pünktlich zur Schule zu sein, um Unterricht zu erhalten.	own	2
68	13	Weitere Tipps für Schüler, um sicherzustellen, dass der Unterricht für sie nicht anstrengend ist und die Konzentration maximiert wird, sind, das Mobiltelefon vor dem Schlafengehen nicht zu benutzen.	off_topic	2
68	14	<PB>  Der ebenfalls künstliche Lichtzyklus hat einen großen Einfluss auf die innere Uhr.	off_topic	2
68	15	Vermeiden Sie daher künstliche Lichtquellen vor dem Schlafengehen oder während des Schlafes.	off_topic	2
69	0	Es stellt sich oft die Frage ob eventuell die Schulen später anfangen sollten.	intro_topic	2
69	1	Viele Schlafforscher, Lehrer und Eltern, aber auch Schüler diskutieren oft darüber.	intro_topic	2
69	2	<PB> Sicher ist dass wenn die Schule früher beginnt, die Schüler dann abends nicht später schlafen müssen.	own	2
69	3	So übt sich das im Organismus ein, und ihre Innere Uhr hilft den Schülern morgens aufzustehen.	own	2
69	4	Trotzdem scheinen die Schüler schlechte Laune, Konzentrationsstörungen und/oder Ausdauerstörungen.	article_pro	2
69	5	Bei einen späteren Schulanfang (wie auch Studien gezeigt haben) präsentieren die Schüler bessere Leistungen, sind besser gelaunt, haben mehr Ausdauer und Konzentration.	article_pro	2
69	6	Zudem haben Schüler auch weniger Fehlstunden.	article_pro	2
69	7	Außerdem müssen Schüler die früh Schule haben, noch früher aufstehen je nach Wohnort und dann den Bus nehmen.	own	2
69	8	Hier ist das Problem, dass oft Busse morgens andere Zeiten aufweisen und die Schüler nicht immer zu einer bestimmten Zeit ankommen.	own	2
69	9	Dagegen spricht jedoch das Argument der Mittagspause-Mittagsversorgung, da es ein höherer Ausstand für die Schule aber auch für die Schüler wäre.	article_con	2
69	10	Ein anderer Aspekt für den späteren Anfang der Schule ist das physikalische Aufstehen der Kinder mit dem Tageslicht, welches entscheidend für die Leistungsfähigkeit dieser ist.	article_pro	2
69	11	<PB> In Betrachtung der zuvor genannten Argumente für und gegen den späteren Schulanfang, wird die Wichtigkeit der Diskussion gezeigt.	own	2
69	12	Es wäre sinnvoll zu mindestens über einen 30minütigen Schulanfang zu sprechen, denn auch nur eine kurze Zeit würde wahrscheinlich bessere Leistungen bei den Schülern erweisen.	own	2
70	0	"Der Zeitungs Artikel ""Schulbeginn um 8 Uhr sinnvoll?"" erschien am 09.10.2019 in der ""ArzteZeitung"" (online)."	info_article	2
70	1	Darin diskutiert der Autor das Thema, ob es sinnvoll fur Jugendliche ist, dass die Schule später beginnt, sodass die Schüler mehr schlafen können.	intro_topic	2
70	2	<PB>  Es ist eine Tatsache, dass die Kinder und Jugendliche gern bis spät schlafen.	article_pro	2
70	3	Das fruh Aufstehen ist sehr schwierg für die Spättypen, die eine bessere Laune hätten, wenn die Schule später beginnen würde.	article_pro	2
70	4	Aber das Problem ist nicht leicht, wie die Lehrer und Schlafmediziner unterzeichnen.	meta	2
70	5	<PB> Einerseits kann mehr Schlaf zu besseren Leistungen und wenigeren Fehlzeiten führen.	article_pro	2
70	6	Andererseits wäre solch ein Schulprogramm schwierig sowohl für die Kinder, die mit dem Bus nach Schule fahren, als auch für die jeweilige Schule, die das Mittagsessen für alle Schüler versorgen müsste, wie der Vorsitzende des Deutschen Lehrerverbandes, Heinz-Peter Meidinger erklärt.	article_con	2
70	7	Des Weiteren ist freier Nachmittag von größter bedeutung für die Jugendlichen als das spätere Aufstehen, obwohl das für die meisten Schüler auf erstes Blick traumhaft ist.	article_con	2
70	8	Außerdem ist ein späterer Schulanfang mit der Zeitumstellung im Winter nicht notwendig.	own	2
70	9	Allerdings müssten Schüler später die Schule beginnen, wenn es für eine perrmanente Sommerzeit entschieden würde, denn das Tageslicht ist wicthig für die Leistungsfähigkeit.	own	2
70	10	<PB> Wie auch der Autor des Artikels denke ich, dass das natürliches Sonnelicht sehr wichtig ist und es besser wäre, wenn die Schüler zu Fuß zur Schule gehen.	off_topic	2
71	0	"Der Zeitungs-Artikel aus der Ärztezeitung ""Schulbeginn um 8 Uhr sinnvoll?"" wurde von Cordula Dieckmann am 09/10/2019 veröffentlicht."	info_article	2
71	1	In diesem Artikel diskutiert die Autorin, ob es den Schülern helfen würde, später mit der Schule anzufangen.	intro_topic	2
71	2	<PB> Die Autorin erklärt das diese Frage nicht eine einfache Antwort hat, und das man Argumente und Gegenargumente vergleichen muss.	intro_topic	2
71	3	<PB> Aus der sicht des Autors ist es klar, das für viele Schüler es extrem schwierig ist, früh aufzustehen, vor allem wenn sie dann das ganze Wochenende um 12 aufstehen können.	article_pro	2
71	4	Für die Autorin gibt es also ein paar eindeutige Argumente die für eine änderung der Schulbeginnsurzeit stimmen.	meta	2
71	5	Unzwar sagt sie, das durch das später anfangen die Schüler mehr schlafen können, sich deswegen besser konzentrieren und dadurch bessere Noten haben, und weniger verspätungen.	article_pro	2
71	6	<PB> Die Autorin stellt aber auch Gegenargumente da :	meta	2
71	7	unzwar wollen viele Schüler auf keinen fall den langen Nachmittag verpassen, obwohl sie später anfangen wollen, und das beides leider nicht möglich ist.	article_con	2
71	8	Viele Schüler sagen auch das es ihnen lieber ist früh aufzuhöhren als spät anzufangen.	article_con	2
71	9	Wenn die Schüler den Nachmittag damit verbringen draussen zu sein, können sie auch besser schlafen.	article_con	2
71	10	<PB> Die Autorin sagt auch, das die Schüler die morgens Konzentrationsprobleme haben zur Schule laufen sollten, da das hilft mit der Müdigkeit.	other	2
71	11	<PB> Ich denke das es eine Gute Idee ist, die Schule nach später zu verschieben, aber nicht das ganze Jahr über.	own	2
71	12	Unzwar denke ich das es, wie die Sommer/	own	2
71	13	Winter zeit einen Unterschied gibt zwischen Winter und Sommer, was die Interne Uhr angeht.	own	2
71	14	Ich denke das es deswegen besser währe würde die Schule im Sommer später anfangen, da die Schüler nach der Schule dann immer noch sehr viel zeit  haben um draussen zu bleiben(im Sommer dauern die Tage länger).	own	2
71	15	Aber im Winter, wo die Tage auf jeden fall schon kürzer  sind, sollte die Schule nicht später anfangen.	own	2
72	0	"In dem Online Artikel ""Schulbeginn um 8 Uhr sinnvoll?"", geschrieben von Cordula Dieckmann, erschienen in der Ärzte Zeitung am 09.10.2019 geht es um die Frage, ob der Schulbeginn in Deutschland nach hinten verschoben werden sollte."	info_article_topic	2
72	1	"<PB> Man unterscheidet zwischen sog. ""Früh- und Spättypen""."	article_pro	2
72	2	Während es den Frühtypen nichts ausmacht, früh aufzustehen und in der Schule zu sitzen,	article_con	2
72	3	sieht es bei den Spättypen, welche sich vor allem in der Pubertät entwickeln, anders aus.	article_pro	2
72	4	Sie schlafen später ein und ihr Bedürfnis nach ausreichend	article_pro	2
72	5	Schlaf könne durch den frühen Schulbeginn um 8 Uhr nicht befriedigt werden.	article_pro	2
72	6	Dieser Schlafmangel führe zu Konzentrations- und Leistungsschwächen und schlechter Laune.	article_pro	2
72	7	Wie ein Experiment im US-amerikanischen Seattle gezeigt hat, habe ein späterer Schulbeginn einen deutlich positiven Einfluss auf die Leistungsfähigkeit der Schülerinnen und Schüler.	article_pro	2
72	8	<PB> Obwohl sich viele den späteren Start wünschen, ändert sich diese Meinung schnell, wenn dadurch der freie Nachmittag wegfällt.	article_con	2
72	9	Desweiteren gebe es mehrere logistische Probleme, etwa die Schulbusse auf dem Land, welche Kinder von verschiedenen Schulen einsammeln.	article_con	2
72	10	Fangen diese Schulen zu unterschiedlichen Zeiten an, müsste sich entsprechend angepasst werden.	article_con	2
72	11	Außerdem müssten alle Schulen eine Mittagsversorgung anbieten, was auch nicht ohne Weiteres machbar sei.	article_con	2
72	12	Eine langfristige Herausforderung stellt die seit Langem geforderte Abschaffung der Winterzeit.	other	2
72	13	Hätte man das ganze Jahr über nur die Sommerzeit, müssten die Kinder viel länger in der Dunkelheit raus, obwohl die Zeit, der man im Tageslicht ausgesetzt ist, eine entscheidende Rolle bezüglich der Leistungsfähigkeit spiele, so Leiter des Schlafmedizinischen Zentrums in Nürnberg, Joachim Ficker.	other	2
72	14	<PB> Abschließend ist festzuhalten, dass die grundsätzliche Idee eines späteren Schulbeginns gut ist und gerade den Spättypen zugute käme.	own	2
72	15	Auf der anderen Seite ist es schwer, solche ein neues Modell umzusetzen.	own	2
72	16	Ich persönlich bin für einen Start um 8 Uhr.	own	2
72	17	Viele Kinder machen Sport oder andere außerschulische Aktivitäten.	own	2
72	18	Wenn man dann erst später nach Hause kommt, würde es noch stressiger werden (hinzu kommen noch Hausaufgaben), was natürlich auch nicht hilfreich ist.	own	2
73	0	Das heutige Thema betrifft den Unterricht in Schulen und die Unterrichtsstunden.	intro_topic	2
73	1	Wie in jedem Fall gibt es Argumente für die Einführung von späten Schulstunden in Schulen, aber es gibt auch Argumente gegen die Einführung späterer Schulstunden.	meta	2
73	2	Die wichtigsten positiven Argumente sind die Tatsache, dass wenn die Schüler länger schlafen und ausgeruht sind, ihre Konzentration zunimmt und sich ihre Unterrichtsergebnisse verbessern, was wichtig ist, um neues Wissen zu erlernen.	article_pro	2
73	3	Ein zusätzlicher Vorteil ist die Tatsache, dass die Schüler an Wochenenden, wenn sie Freizeit haben, oft lange schlafen.	article_pro	2
73	4	"Ein weiteres Argument für diese Änderung ist, dass Jugendliche Änderungen an ihrer ""internen Uhr"" haben und es vorziehen, morgens länger zu schlafen."	article_pro	2
73	5	<PB> Die Argumente gegen die Einführung eines späteren Unterrichts in Schulen sind vor allem die Verwirrung in der Kommunikation von Schulbussen, die zu unterschiedlichen Zeiten fahren müssten, was sehr problematisch ist, da die Schüler auch aus ländlichen Gebieten zur Schule pendeln.	article_con	2
73	6	Ein weiterer Nachteil ist die Tatsache, dass viele Schüler ihren Unterricht früher beenden möchten.	article_con	2
73	7	Der Nachteil ist, dass es im Winter draußen früher dunkel wird, was problematisch ist, da der Unterricht länger dauert und die Schüler nach Einbruch der Dunkelheit in der Schule bleiben müssen, was sich negativ auswirkt, da Sonnenlicht für die richtige Konzentration wichtig ist.	article_con	2
73	8	Darüber hinaus wäre eine solche Änderung aufgrund der Kollision mit der Verteilung der Schulmahlzeiten und der anschließenden Rückkehr der Schüler in den Unterricht problematisch.	article_con	2
73	9	<PB>  Zusammenfassend gibt es in jedem Fall sowohl positive als auch negative Argumente.	own	2
73	10	Unterschiedliche Menschen reagieren unterschiedlich auf die Situation.	own	2
73	11	Aus diesem Grund ist es wichtig, die Situation angemessen zu analysieren und zu bewerten, welche Option eine bessere Lösung wäre.	own	2
74	0	Das Hauptthema ist der Schulbeginn um 8 Uhr morgens.	intro_topic	2
74	1	Ein Neustart des menschlichen Körpers um 8 Uhr morgens schafft eine Gewohnheit und dann ein positives Erwachen für uns, da wir die meisten Stunden des Tages genießen.	own	2
74	2	Wenn es um die Schule geht, kann das Aufwachen für die Schüler ein schwieriger Prozess sein, aber die Vorteile sind nur positiv, wenn Effizienz und Konzentration zunehmen.	own	2
74	3	Sich an die Person und ihren Körper zu gewöhnen, die zu einer bestimmten Zeit aufwachen, ist definitiv eine Gewohnheit, die hilft, da spätere Schüler zu solchen Zeiten aufwachen müssen, um zur Arbeit zu gehen.	off_topic	2
74	4	Aufgrund ihres Alters kann den Schülern dieser Zeitplan verweigert werden, aber es sollte überall einen Zeitplan geben, und wir sollten ihn immer einhalten.	off_topic	2
74	5	Dies hat natürlich nachfolgende Vorteile.	meta	2
74	6	Vielleicht bringt der Schlafmangel die Schüler durcheinander und sie konzentrieren sich nicht und leisten dann nicht so, wie sie sollten.	article_pro	2
74	7	Dazu müssen sie selbst Grenzen setzen und einen bestimmten Zeitrahmen und Zeitplan festlegen, um in den Prozess einzutreten und ihren Zeitplan einzuhalten und eine bessere Leistung zu erzielen.	off_topic	2
74	8	Mit diesem Zeitplan, den sie für sich selbst festlegen, verschwenden sie ihre Stunden nicht mit nutzlosen Dingen und treten früh in den Prozess der Ruhe ein, damit sie zur richtigen Zeit aufwachen.	off_topic	2
74	9	<PB> Für den Fall, dass entschieden wird, dass die Schulstunden verschoben werden können, sollte dies nicht unbedingt reduziert werden.	own	2
74	10	Anstatt um 8 Uhr morgens zu beginnen, kann es um 9 Uhr morgens beginnen, aber es kann auch eine Stunde länger übertragen werden, dh bis 3 Uhr nachmittags, damit die Stunden nicht abnehmen und das Wissen der Kinder Empfangen nimmt nicht ab, was konstant und unverändert bleiben muss.	own	2
75	0	"Der Zeitungsartikel ""Schulbeginn um 8 Uhr Sinnvoll?"""	info_article	2
75	1	"von Cordula Dieckmann erschien am 09.10.2019 in der ""ÄrzteZeitung"" (online)."	info_article	2
75	2	Darin diskutiert die Autorin ob dass sinnvoll für die Schule so früh wie um 8 Uhr Anfangen.	intro_topic	2
75	3	Ich glaube, dass die Angelegenheit nicht offensichtlich ist und jede Änderung umfassend diskutiert und langsam eingeführt werden müsste.	own	2
75	4	Die Entscheidung sollte gemeinsam mit Lehrern, Ärzten, Eltern und Schulleitern getroffen werden.	own	2
75	5	Ich glaube, dass die Angelegenheit nicht offensichtlich ist und jede Änderung umfassend diskutiert und langsam eingeführt werden müsste.	own	2
75	6	Die Entscheidung sollte gemeinsam mit Lehrern, Ärzten, Eltern und Schulleitern getroffen werden.	own	2
75	7	<PB> Die Autorin schildert, dass um diese Uhr viele Schüler noch im Halbschlaf sind.	article_pro	2
75	8	Sie zitiert einen Kinder und Jungenartz Dr. Alfred Wiater der sagt, das für Frühtypen das frühe Aufstehen eher kein Problem sei,	article_con	2
75	9	während für Personen, dieses Organismus im andereweise funktioniert, ganz im Gegenteil - das könnte ihnen fast unmöglich sei, ohne zu erschöpft sein.	article_pro	2
75	10	Wenn mann müde ist, kann das Gehirn nicht ordentlich funktionieren, also Schüler die nicht die Frühtypen sind können sich auf die Unterrichten nicht konzetrieren und das könnte zu geringer Schulnoten führen.	article_pro	2
75	11	Im US-amerikanischen Seattle war ein Experiment geführt, in den hat man verschob den Unterricht an mehreren Schulen um gut eine halbe Stunde auf 8.45 Uhr nach hinten.	article_pro	2
75	12	Die Schüler schliefen durchschnittlich 34 Minuten länger und ihre Leistungen verbesserten sich und die Fehlzeiten waren geringer.	article_pro	2
75	13	<PB> Das einzige Argument für die Sinnvolligkeit des Schullanfangs am 8 Uhr morgen schien zu sein die Tatsache, das je Früher die Schüler die Schule beginnen, desto Früher können sie nach Hause zurückzukommen, erholen und Zeit für sich und ihre Hobbys haben.	own	2
75	14	Meine meinung nach, ist das Schulbeginn um 8 Uhr voll Sinnloss und am mindenstend ein Uhr zu früh.	own	2
75	15	Ich glaube, dass wenn die Schüler die Unterrichten später anfangen könnten, ihre Schulnoten und Stimmung auch viel besser wäre.	own	2
76	0	Die Kinder haben immer ein Problem, früh aufzustehen.	intro_topic	2
76	1	Jedes Kind mag lange im Bett bleiben.	intro_topic	2
76	2	Vielleicht sollen die Schule darüber denken?	intro_topic	2
76	3	Das Thema meiner Erörterung lautet: Schulbeginn um 8 Uhr sinnvoll?	intro_topic	2
76	4	Zuerst wollte ich Vor- und Nachteile nennen und dann meine Meinung ausdrücken.	meta	2
76	5	<PB> Befürworter sagen, dass die Kinder sollen später Unterricht beginnen.	article_pro	2
76	6	Sie haben mehr Zeit für Schlaf.	article_pro	2
76	7	Deswegen steigert die Konzentration.	article_pro	2
76	8	Ohne genug Schlaf funktioniert das Gehirn nicht so gut.	article_pro	2
76	9	Sie lernen mehr und das hat bessere Einfluss auf die Noten.	article_pro	2
76	10	<PB> Ein weiteres Argument ist, dass die Kinder in der Schule nicht müde sind.	article_pro	2
76	11	Sie schlafen länger	article_pro	2
76	12	und die haben mehr Lust, etwas Neues zu lernen.	own	2
76	13	Jetzt möchte ich Contra Argumenten nennen.	meta	2
76	14	Wie eine Medaille hat dieses Problem auch andere Seite.	meta	2
76	15	<PB> Wenn man die Schule später anfangt, gibt es ein Problem mit Verkehrsmittel.	article_con	2
76	16	Die Schüler, die nicht in der Nähe wohnen, müssen mit dem Bus zur Schule fahren.	article_con	2
76	17	Es ist nicht leicht, den Fahrplan des Busen zu wechseln.	article_con	2
76	18	<PB> Gegner sagen auch, dass die Kinder länger in der Schule bleiben müssen und weniger Zeit für Hausaufgaben haben.	article_con	2
76	19	Die Kinder brauchen auch ein bisschen Freizeit nach der Schule, um sich zu entspannen oder Hobby zu erweitern.	article_con	2
76	20	<PB> Ich denke, dass es eine schwere Entscheidung ist.	own	2
76	21	Man muss über viele Sachen denken.	own	2
76	22	Wir sind alle gewohnt, dass sie Schule um 8 Uhr beginnt.	own	2
76	23	Aber ich finde, dass es eine gute Lösung ist, wenn es um Kinder geht.	own	2
76	24	Und wir sollen alles machen, was die Beste für die Kinder ist, denn sie unsere Zukunft sind.	own	2
77	0	"Der Zeitungsartikel ""Schulbeginn um 8 Uhr sinnvoll?"""	info_article	2
77	1	"von Cordula Dieckmann, der am 09.10.2019 in der ""ÄrzteZeitung"" (online) veröffentlicht wurde, diskutiert die Frage, ob ein Schulbeginn um 8 Uhr sinnvoll sei."	info_article_topic	2
77	2	<PB> Es ist keine Seltenheit, dass die SuS in der ersten Unterrichtsstunde noch müde und träge sind, daher werden in diesem Artikel sowohl Vor- als auch Nachteile beschrieben, wenn der Schulstart nach hinten geschoben werden würde.	intro_topic	2
77	3	<PB> Ein Argument für den späteren Schulbeginn wäre aus Sicht der Autorin die Tatsache, dass die Kinder dann nicht mehr so müde wären und besser aus dem Bett kämen.	article_pro	2
77	4	Außerdem verändere sich die innere Uhr bei vielen Menschen in der Pubertät in Richtung Spättyp, d.h. sie werden abends später müde, schlafen später ein und brauchen dementsprechend morgens länger Schlaf, um ihren physiologischen Schlafbedarf zu decken.	article_pro	2
77	5	Der häufig auftretende Schlafmangel soll laut Dieckmann außerdem die Leistungsfähigkeit einschränken, zu Konzentrations- und Ausdauerstörungen führen und schlechte Laune machen.	article_pro	2
77	6	In einem Experiment in Seattle, bei dem die SuS durch einen auf 8.45 Uhr verschobenen Schulstart durchschnittlich 34 Minuten länger schlafen konnten, konnten ebenfalls bessere Leistungen und geringere Fehlzeiten festgestellt werden.	article_pro	2
77	7	<PB>  Jedoch gibt es auch Argumente, die gegen einen späteren Schulbeginn sprechen.	meta	2
77	8	Ein Punkt ist die Organisation der Schulbusse.	article_con	2
77	9	Diese Busse müssen morgens (gerade in ländlichen Gegenden) viele SuS in großen Runden abholen und zur Schule bringen.	article_con	2
77	10	Wenn alle Schulen unterschiedliche Unterrichtsbeginne hätten, müssten die Busse aufgrund der nicht mehr zusammenpassenden Zeiten mehrfach fahren und die Organisation wäre erschwert.	article_con	2
77	11	Ebenfalls bräuchten die Schulen sowohl eine Mittagsversorgung als auch eine Mittagspause und Schüler und Lehrer müssten hinterher erneut Unterricht machen.	article_con	2
77	12	Das würde bedeuten, dass die SuS länger in der Schule wären, wobei in einer Umfrage herauskam, dass ihnen ein freier Nachmittag wichtiger sei, als ein spätes Aufstehen.	article_con	2
77	13	Forscher beschrieben außerdem, dass die Leistungsfähigkeit und die innere Uhr nicht von der Uhrzeit abhängig seien, sondern von der Zeit, die man dem Sonnenlicht ausgesetzt ist, was gegen eine permanente Sommerzeit spräche, da die SuS sonst viel länger bei Dunkelheit in die Schule gehen müssten.	other	2
77	14	<PB> Aufgrund der angeführten Argumente würde ich mich der Meinung der Wissenschaftler anschließen und mich gegen einen späteren Unterrichtsbeginn aussprechen, insbesondere dann, wenn die Leistungsfähigkeit gar nichts mit dem Schulstart zu tun hat.	own	2
77	15	Stattdessen würde ich raten, den Tipps der Forscher Gehör zu schenken, beispielsweise dem Tipp, zu Fuß zur Schule zu gehen, damit die innere Uhr Zeit hat sich zu synchronisieren und so klar zu machen, dass der Tag beginnt.	own	2
77	16	Außerdem wird empfohlen, sich nachmittags nicht drinnen mit technischen Geräten zu beschäftigen, sondern sich auszutoben, um abends besser und schneller einschlafen zu können.	other	2
77	17	Persönlich würde ich mich auch der Meinung der SuS anschließen:	own	2
77	18	Ich hätte lieber einen freien Nachmittag, als morgens länger schlafen zu können.	own	2
78	0	"Im Artikel ""Schulbeginn um 8 Uhr sinnvoll?"""	info_article	2
78	1	von der ÄrtzteZeitung geht es darum, ob die Schule nicht später beginnen sollte.	info_article_topic	2
78	2	Viele Experten wie Forscher und Schlafmediziner streiten sich um dieses Thema, ob der Schulbeginn verschoben werden sollte.	intro_topic	2
78	3	Darin werden beide Seiten vertreten, die für den späteren Beginn sprechen und dagegen, was Thema um einiges mehr komplizierter macht.	intro_topic	2
78	4	Dies führt zu nun zur meiner Argumentation.	meta	2
78	5	<PB> Zum Beginn des Textes schreibt der Autor, dass die Leistung sich deutlich verbessert.	article_pro	2
78	6	Das wird dadurch begründet, dass Schüler durch den späteren Unterricht in der Regel 45 Minuten mehr Schlafen können.	article_pro	2
78	7	In einer normalen Klasse gibt es immer Schüler, die zu spät kommen, da sie verschlafen haben oder sich Krank schreiben, weil sie sie gar keinen Schlaf haben, um in der Schule aufzupassen.	article_pro	2
78	8	Durch späteren Unterricht ist die Wahrscheinlichkeit, dass so etwas wieder passiert deutlich geringer.	article_pro	2
78	9	<PB> Trotz der positiven Argumente gibt es ein wichtiger Aspekt, der zu beachten ist.	meta	2
78	10	Laut dem Autor sind Schüler die Nachmittage wichtiger, als die Vormittage.	article_con	2
78	11	Das wird anhand von Joachim Ficker, der das Schlafmedizinische Zentrum in Nürnberg leitet, erklärt.	article_con	2
78	12	Dieser nennt, dass die Sonne die Netzhaut so viel wie möglich treffen sollte.	article_con	2
78	13	<PB> Desweiteren werden Schulbüsse einige Probleme haben, wenn alle Schüler unterschiedliche Zeiten haben.	article_con	2
78	14	Es ist dadurch ziemlich schwer zu planen, wie die Kinder abgeholt werden sollen.	article_con	2
78	15	Mal beginnt die Schule um 9 Uhr, dann um 7:45 und plötzlich 10 Uhr.	article_con	2
78	16	Man sieht, dass der Busfahrer sich ziemlich den Kopf zerbrechen muss, um die Route perfekt zu planen.	own	2
78	17	<PB> Es lässt sich feststellen, dass es ziemlich schwierig ist, wann genau die Schule anfangen sollte, weil vielleicht dafür und dagegen spricht.	own	2
78	18	Meiner Meinung nach sollte man eine Schülerumfrage starten das sich auf dieses Thema spezifiziert starten, denn die Bildung ist eines der ziemlich wichtigen Aspekte des Lebens.	own	2
79	0	Der Artikel zeigt, dass der frühe Schuleintritt heute ein großes Problem für junge Menschen darstellt.	intro_topic	2
79	1	<PB> Für heranwachsende junge Erwachsene ist es sehr wichtig, genügend Schlaf und Ruhe zu bekommen, um in der Schule aufmerksam sein zu können.	article_pro	2
79	2	Ein späterer Schulbeginn würde bedeuten, den morgendlichen Transport, den Einsatz von Schulbussen oder auch andere Formen von speziellen Schülerrabatten zu überdenken.	article_con	2
79	3	Es gibt auch das Problem, dass alle Schulen ein Mittagessen für die Schüler anbieten, die Pause nach dem Mittagessen als Teil der Schulzeit zählen und den Schülern erlauben, die Schule später zu beenden.	article_con	2
79	4	Ein späterer Schulbeginn würde viele Probleme und Umstrukturierungen mit sich bringen, sowohl in Bezug auf den Transport als auch auf die schulischen Einrichtungen,	article_con	2
79	5	aber ich denke, dass es die zusätzliche Arbeit wert ist, wenn man es jungen Menschen auf nationaler Ebene leichter macht, zur Schule zu gehen.	own	2
79	6	<PB> Meiner persönlichen Meinung nach sollten die Schüler nicht unbedingt eigene Aufwachübungen erfinden, wie sie der Autor des Artikels vorschlägt, denn sie haben tagsüber genug Schwierigkeiten, um noch mehr Arbeit zu bekommen.	own	2
79	7	Die geistige und körperliche Gesundheit der Schüler sollte das Hauptanliegen des Schulsystems sein, und Schüler, die weiter weg wohnen und manchmal Stunden früher aufstehen müssen als andere Schüler, sind durch den frühen Start am Morgen benachteiligt.	own	2
79	8	Es sollte möglich sein, dass die Schüler mit einem klaren Kopf in die Schule kommen und am Nachmittag genügend Zeit haben, sich zu erholen.	own	2
79	9	Persönlich wäre es eine einfachere Lösung, wenn die Schule später beginnen und später enden würde, aber das würde bedeuten, dass die Schule eine Mittagspause und ein Mittagessen für die Schüler anbieten müsste, (spezielle kostenlose oder preisreduzierte Mahlzeiten für bedürftige Schüler) sowie eine Pause nach dem Mittagessen.	own	2
79	10	Und die Nachmittage sollten der Erholung dienen.	own	2
79	11	Ein späterer Schulbeginn würde also bedeuten, dass die obligatorischen Hausaufgaben und die zusätzlichen Arbeiten, die die Schüler nachmittags und abends erledigen müssen, abgeschafft würden.	own	2
80	0	"Im Artikel ""Schulbeginn um 8 Uhr sinnvoll?"""	info_article	2
80	1	veröffentlich am 19.10.2019 in der Ärztezeitung werden die Vor- und Nachteile eines Schulstarts nach 8 Uhr diskutiert.	info_article_topic	2
80	2	<PB> Der Autor leitet das Thema ein, indem er betont, dass es viele Schüler gibt, welche Probleme mit dem frühen Aufstehen haben.	article_pro	2
80	3	Dennoch betont ein im Artikel zitierter Schlafforscher, dass nicht jedes Kind damit Probleme hat und vor allem die Frühtypen kein Problem mit dem Aufstehen haben,	article_con	2
80	4	während es bei den anderen zu Problemen wegen dem Schlafmangel kommen könnte.	article_pro	2
80	5	<PB> Der Autor zeigt mithilfe eines Beispieles in Seattle auf, dass ein späterer Schulbeginn zu besseren Leistungen und weniger Abwesenheit führt.	article_pro	2
80	6	Dennoch lässt der Autor auch die Contraposition nicht außer acht.	meta	2
80	7	Vor allem bei der Organisation des Transportes der Schüler und auch bei der Mittagsversorgung könnte es zu Problemen bei einem späteren Schulstart kommen und auch das Spätere Ende des Schultages wäre bei den Schülern eher unbeliebt.	article_con	2
